,id_c,education_background_c,professional_experience_c,skills_c,gender_c,agg_perceived_foreign_c,id_j,education_reqs_j,experience_reqs_role_j,experience_reqs_duration_j,skills_j,gender_j,agg_perceived_foreign_j,score,ranking,shortlisted,gender_c_agg_perceived_foreign_c
793,1914,"[{'institution': 'Institut Obert De Catalunya  Barcelona', 'start_date': 'January 2004', 'end_date': 'December 2005', 'degree': 'Intermediate Degree In Administration'}]","[{'institution': 'Bayo Bru Business Group', 'start_date': 'January 2019', 'end_date': 'Current', 'role': 'Administrative Secretary', 'duration': '6 years, 2 months', 'duration_months': 74}, {'institution': 'Fcc Construccion Peru Sac', 'start_date': 'July 2013', 'end_date': 'December 2016', 'role': 'Secretary Of Direction', 'duration': '3 years, 5 months', 'duration_months': 41}, {'institution': 'Mutua De Terrassa Hospital', 'start_date': 'August 2000', 'end_date': 'May 2007', 'role': 'Administrative Assistant', 'duration': '6 years, 9 months', 'duration_months': 81}]","['Teamwork', 'Multitasking', 'English', 'Agenda (Meeting)', 'Interpersonal Communications', 'Writing', 'Complex Problem Solving', 'Data Entry', 'Inventory Management', 'Insurance Policies', 'Purchasing', 'Customer Service', 'Management', 'Consulting', 'Communications', 'Statistics', 'Spanish', 'Contract Of Sale', 'Social Networks', 'Catalan', 'Native Spanish.', 'Sales', 'Analytics', 'Microsoft Excel', 'Collections', 'Automation', 'Filing', 'Contract Drafting', 'Planning', 'Contract Negotiation', 'Business Negotiation', 'Conference Proceeding', 'Administrative Law', 'Honestly', 'Conflict Resolution', 'Punctuality', 'Dedication', 'Mortgage Loans', 'Data Processing', 'Billing', 'Proactivity', 'Microsoft Office', 'Urban Planning', 'Leadership', 'Feasibility Studies', 'Negotiation', 'Text Processing']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,0.0618357487922705,131,0,WomanNo
794,1914,"[{'institution': 'Institut Obert De Catalunya  Barcelona', 'start_date': 'January 2004', 'end_date': 'December 2005', 'degree': 'Intermediate Degree In Administration'}]","[{'institution': 'Bayo Bru Business Group', 'start_date': 'January 2019', 'end_date': 'Current', 'role': 'Administrative Secretary', 'duration': '6 years, 2 months', 'duration_months': 74}, {'institution': 'Fcc Construccion Peru Sac', 'start_date': 'July 2013', 'end_date': 'December 2016', 'role': 'Secretary Of Direction', 'duration': '3 years, 5 months', 'duration_months': 41}, {'institution': 'Mutua De Terrassa Hospital', 'start_date': 'August 2000', 'end_date': 'May 2007', 'role': 'Administrative Assistant', 'duration': '6 years, 9 months', 'duration_months': 81}]","['Teamwork', 'Multitasking', 'English', 'Agenda (Meeting)', 'Interpersonal Communications', 'Writing', 'Complex Problem Solving', 'Data Entry', 'Inventory Management', 'Insurance Policies', 'Purchasing', 'Customer Service', 'Management', 'Consulting', 'Communications', 'Statistics', 'Spanish', 'Contract Of Sale', 'Social Networks', 'Catalan', 'Native Spanish.', 'Sales', 'Analytics', 'Microsoft Excel', 'Collections', 'Automation', 'Filing', 'Contract Drafting', 'Planning', 'Contract Negotiation', 'Business Negotiation', 'Conference Proceeding', 'Administrative Law', 'Honestly', 'Conflict Resolution', 'Punctuality', 'Dedication', 'Mortgage Loans', 'Data Processing', 'Billing', 'Proactivity', 'Microsoft Office', 'Urban Planning', 'Leadership', 'Feasibility Studies', 'Negotiation', 'Text Processing']",Woman,No,4,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba']","['Project Manager', 'Project Leader']",12,"['Organization', 'Management', 'Teamwork', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint', 'Project Management']",Man,No,0.4966183574879227,46,0,WomanNo
795,1916,"[{'institution': 'Ies El Chapatal', 'start_date': 'September 2021', 'end_date': 'July 2023', 'degree': 'Graduated In Administration And Management Cfgm'}]","[{'institution': 'Hello Yachts Services Sl  Marine Industry  Yachts Agency  Barcelona', 'start_date': 'October 2022', 'end_date': 'April 2024', 'role': 'Office Manager', 'duration': '1 year, 6 months', 'duration_months': 18}, {'institution': 'Semacar', 'start_date': 'July 2019', 'end_date': 'November 2019', 'role': 'Traffic Manager Customer Service', 'duration': '4 months', 'duration_months': 4}, {'institution': 'Tenths', 'start_date': 'March 1995', 'end_date': 'November 2009', 'role': 'Warehouse Worker', 'duration': '14 years, 8 months', 'duration_months': 176}]","['English', 'Agenda (Meeting)', 'Portuguese', 'Accounting', 'Agile', 'Management', 'Customer Service', 'Administrative Support', 'Communications', 'Mechanical Systems', 'Spanish', 'Sales', 'Mobile Data', 'Troubleshooting', 'Organization', 'Decisive', 'Active Listening', 'French', 'Microsoft Office', 'Negotiation']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,0.4961636828644501,50,0,WomanNo
796,1916,"[{'institution': 'Ies El Chapatal', 'start_date': 'September 2021', 'end_date': 'July 2023', 'degree': 'Graduated In Administration And Management Cfgm'}]","[{'institution': 'Hello Yachts Services Sl  Marine Industry  Yachts Agency  Barcelona', 'start_date': 'October 2022', 'end_date': 'April 2024', 'role': 'Office Manager', 'duration': '1 year, 6 months', 'duration_months': 18}, {'institution': 'Semacar', 'start_date': 'July 2019', 'end_date': 'November 2019', 'role': 'Traffic Manager Customer Service', 'duration': '4 months', 'duration_months': 4}, {'institution': 'Tenths', 'start_date': 'March 1995', 'end_date': 'November 2009', 'role': 'Warehouse Worker', 'duration': '14 years, 8 months', 'duration_months': 176}]","['English', 'Agenda (Meeting)', 'Portuguese', 'Accounting', 'Agile', 'Management', 'Customer Service', 'Administrative Support', 'Communications', 'Mechanical Systems', 'Spanish', 'Sales', 'Mobile Data', 'Troubleshooting', 'Organization', 'Decisive', 'Active Listening', 'French', 'Microsoft Office', 'Negotiation']",Woman,No,4,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba']","['Project Manager', 'Project Leader']",12,"['Organization', 'Management', 'Teamwork', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint', 'Project Management']",Man,No,0.4961636828644501,47,0,WomanNo
797,1920,"[{'institution': 'Malaga Labor University', 'start_date': 'January 2013', 'end_date': 'December 2015', 'degree': 'Higher Degree In Administration And Finance'}]","[{'institution': 'Quality Control', 'start_date': 'October 2022', 'end_date': 'November 2022', 'role': 'Warehouse Worker', 'duration': '1 months', 'duration_months': 1}]","['Customer Service', 'Microsoft Office', 'Management']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,0.4605475040257649,99,0,ManNo
798,1920,"[{'institution': 'Malaga Labor University', 'start_date': 'January 2013', 'end_date': 'December 2015', 'degree': 'Higher Degree In Administration And Finance'}]","[{'institution': 'Quality Control', 'start_date': 'October 2022', 'end_date': 'November 2022', 'role': 'Warehouse Worker', 'duration': '1 months', 'duration_months': 1}]","['Customer Service', 'Microsoft Office', 'Management']",Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,0.4863123993558776,27,0,ManNo
799,1925,"[{'institution': 'Institut Obert De Catalunya  Barcelona', 'start_date': 'January 2004', 'end_date': 'December 2005', 'degree': 'Intermediate Degree In Administration'}]","[{'institution': 'Dhl Loreal', 'start_date': 'January 2010', 'end_date': 'Current', 'role': 'Administrative Assistant', 'duration': '15 years, 2 months', 'duration_months': 182}]","['Spanish', 'Automation', 'Catalan', 'English']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,0.5043478260869565,44,0,WomanNo
800,1925,"[{'institution': 'Institut Obert De Catalunya  Barcelona', 'start_date': 'January 2004', 'end_date': 'December 2005', 'degree': 'Intermediate Degree In Administration'}]","[{'institution': 'Dhl Loreal', 'start_date': 'January 2010', 'end_date': 'Current', 'role': 'Administrative Assistant', 'duration': '15 years, 2 months', 'duration_months': 182}]","['Spanish', 'Automation', 'Catalan', 'English']",Woman,No,4,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba']","['Project Manager', 'Project Leader']",12,"['Organization', 'Management', 'Teamwork', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint', 'Project Management']",Man,No,0.5043478260869565,36,0,WomanNo
801,1932,"[{'institution': 'Universistat Abat Oliba', 'start_date': 'January 2020', 'end_date': 'December 2021', 'degree': 'Master Of International Business'}, {'institution': 'Malaga Labor University', 'start_date': 'January 2017', 'end_date': 'December 2017', 'degree': 'Higher Degree Training Cycle Administration And Finance'}]","[{'institution': 'Santa Fe Hardware Store', 'start_date': 'January 2018', 'end_date': 'February 2018', 'role': 'Clerk', 'duration': '1 months', 'duration_months': 1}]","['Stock Control', 'Negotiation', 'English']",Woman,Yes,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,0.4927536231884057,55,0,WomanYes
802,1936,"[{'institution': 'Universistat Abat Oliba', 'start_date': 'January 2020', 'end_date': 'December 2021', 'degree': 'Master Of International Business'}, {'institution': 'Malaga Labor University', 'start_date': 'January 2017', 'end_date': 'December 2017', 'degree': 'Higher Degree Training Cycle Administration And Finance'}]","[{'institution': 'Hotel Ac Iberia Las Palmas', 'start_date': 'June 2020', 'end_date': 'March 2021', 'role': 'Administrative', 'duration': '9 months', 'duration_months': 9}]","['Teamwork', 'English', 'Agenda (Meeting)', 'Motorcycles', 'Technical Support', 'Innovation', 'Purchasing', 'File Management', 'Transmission', 'French', 'Accounting', 'Management']",Woman,Yes,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,0.4927536231884057,55,0,WomanYes
